location,countryname,year,actor,location_wdi,location_un,violence,protest,sanction,relaxation,palt,pdem,pmar,pobs,ppro,sral,stri,abdu,aeri,assa,beat,cbio,cbru,conc,corp,coup,grpg,htak,jack,maim,mine,pass,pexe,raid,riot,sbom,sexa,vbom,bana,cens,moni,poar,dmin,emsa,rcur,rele,rpol,rrpe,rrpr,rsan
ALG,Algeria,2001,state,DZA,12,64,4,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,20,18,20,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
ALG,Algeria,2001,unk_,DZA,12,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,Algeria,2002,civil,DZA,12,87,5,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,23,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ALG,Algeria,2002,state,DZA,12,35,2,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,2,0,17,9,4,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0
ALG,Algeria,2002,unk_,DZA,12,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,Algeria,2003,civil,DZA,12,19,4,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
ALG,Algeria,2003,state,DZA,12,28,0,0,16,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0,11,1,0
ALG,Algeria,2003,unk_,DZA,12,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ALG,Algeria,2004,civil,DZA,12,48,4,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,26,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,Algeria,2004,state,DZA,12,50,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,13,9,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
ALG,Algeria,2004,unk_,DZA,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1990,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1990,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1990,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1991,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1991,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1991,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1992,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1992,state,AND,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1992,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1993,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1993,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1993,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1994,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1994,state,AND,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1994,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1995,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1995,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1995,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1996,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1996,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1996,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1997,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1997,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1997,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1998,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1998,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1998,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1999,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1999,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,1999,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2000,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2000,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2000,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2001,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2001,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2001,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2002,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2002,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2002,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2003,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2003,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2003,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2004,civil,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2004,state,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,Andorra,2004,unk_,AND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1990,civil,AGO,24,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANG,Angola,1990,state,AGO,24,12,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANG,Angola,1990,unk_,AGO,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1991,civil,AGO,24,3,2,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
ANG,Angola,1991,state,AGO,24,5,1,2,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0
ANG,Angola,1991,unk_,AGO,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1992,civil,AGO,24,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
ANG,Angola,1992,state,AGO,24,17,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,4,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
ANG,Angola,1992,unk_,AGO,24,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ANG,Angola,1993,civil,AGO,24,83,6,0,4,0,2,0,0,0,0,4,2,0,1,0,0,0,0,0,0,14,3,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
ANG,Angola,1993,state,AGO,24,59,1,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,3,0,0,0,10,3,36,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
ANG,Angola,1993,unk_,AGO,24,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1994,civil,AGO,24,52,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,1,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1994,state,AGO,24,48,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,1,30,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
ANG,Angola,1994,unk_,AGO,24,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,8,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1995,civil,AGO,24,17,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANG,Angola,1995,state,AGO,24,34,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,11,10,9,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
ANG,Angola,1995,unk_,AGO,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1996,civil,AGO,24,5,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ANG,Angola,1996,state,AGO,24,8,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
ANG,Angola,1996,unk_,AGO,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1997,civil,AGO,24,7,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ANG,Angola,1997,state,AGO,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1997,unk_,AGO,24,6,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1998,civil,AGO,24,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ANG,Angola,1998,state,AGO,24,15,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ANG,Angola,1998,unk_,AGO,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1999,civil,AGO,24,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,1999,state,AGO,24,27,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,5,1,13,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0
ANG,Angola,1999,unk_,AGO,24,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,2000,civil,AGO,24,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ANG,Angola,2000,state,AGO,24,12,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ANG,Angola,2000,unk_,AGO,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,2001,civil,AGO,24,52,5,0,6,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,0,0,5,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
ANG,Angola,2001,state,AGO,24,37,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,7,14,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
ANG,Angola,2001,unk_,AGO,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,2002,civil,AGO,24,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANG,Angola,2002,state,AGO,24,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ANG,Angola,2002,unk_,AGO,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,2003,civil,AGO,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,2003,state,AGO,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ANG,Angola,2003,unk_,AGO,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,2004,civil,AGO,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,Angola,2004,state,AGO,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ANG,Angola,2004,unk_,AGO,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1990,civil,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1990,state,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1990,unk_,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1991,civil,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1991,state,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1991,unk_,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1992,civil,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1992,state,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1992,unk_,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1993,civil,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1993,state,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1993,unk_,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1994,civil,ATG,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1994,state,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1994,unk_,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1995,civil,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1995,state,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1995,unk_,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1996,civil,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1996,state,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1996,unk_,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1997,civil,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1997,state,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1997,unk_,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,Antigua and Barbuda,1998,civil,ATG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
